"date","check_category","audit_name","is_pass","observation","double_check_result","double_check_observation","snippet_id","video_link","start","finish","time_difference_sec"
"2026-02-23","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699cf848b746258e828b3d64","https://portal.gritsee.com/orders/699cf848b746258e828b3d64/station/67de0014bb6722e4e8c2a462/vt/215.95168","2026-02-23 23:46:07+00","2026-02-23 23:47:24+00",77
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/2.96694","2026-02-24 17:06:48+00","2026-02-24 17:07:23+00",35
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/86.076648","2026-02-24 17:24:10+00","2026-02-24 17:29:53+00",343
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/206.907316","2026-02-24 17:30:21+00","2026-02-24 17:30:43+00",22
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/227.337538","2026-02-24 17:30:56+00","2026-02-24 17:33:28+00",152
"2026-02-24","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/341.424998","2026-02-24 17:43:17+00","2026-02-24 17:48:12+00",295
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/503.975329","2026-02-24 18:00:16+00","2026-02-24 18:02:08+00",112
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699df5665f44d8db0037741b","https://portal.gritsee.com/orders/699df5665f44d8db0037741b/station/67de0014bb6722e4e8c2a462/vt/535.72291","2026-02-24 18:04:21+00","2026-02-24 18:09:50+00",329
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/25.147777","2026-02-24 22:03:05+00","2026-02-24 22:04:03+00",58
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/85.49649","2026-02-24 22:08:59+00","2026-02-24 22:09:24+00",25
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/103.315408","2026-02-24 22:10:30+00","2026-02-24 22:11:10+00",40
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/145.438262","2026-02-24 22:14:59+00","2026-02-24 22:15:38+00",39
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/271.940889","2026-02-24 22:29:58+00","2026-02-24 22:33:20+00",202
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/304.235784","2026-02-24 22:37:59+00","2026-02-24 22:39:44+00",105
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/366.055761","2026-02-24 22:48:46+00","2026-02-24 22:49:19+00",33
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/399.784403","2026-02-24 22:55:57+00","2026-02-24 22:56:41+00",44
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/439.291991","2026-02-24 23:04:06+00","2026-02-24 23:07:02+00",176
"2026-02-24","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699e3bb66727c08a764d2100","https://portal.gritsee.com/orders/699e3bb66727c08a764d2100/station/67de0014bb6722e4e8c2a462/vt/469.289214","2026-02-24 23:07:18+00","2026-02-24 23:09:11+00",113
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f38d79bff488f6d2437ae","https://portal.gritsee.com/orders/699f38d79bff488f6d2437ae/station/67de0014bb6722e4e8c2a462/vt/198.39465","2026-02-25 16:28:09+00","2026-02-25 16:30:07+00",118
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f38d79bff488f6d2437ae","https://portal.gritsee.com/orders/699f38d79bff488f6d2437ae/station/67de0014bb6722e4e8c2a462/vt/447.740216","2026-02-25 16:54:56+00","2026-02-25 16:56:24+00",88
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f38d79bff488f6d2437ae","https://portal.gritsee.com/orders/699f38d79bff488f6d2437ae/station/67de0014bb6722e4e8c2a462/vt/506.336319","2026-02-25 16:56:57+00","2026-02-25 16:57:10+00",13
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f38d79bff488f6d2437ae","https://portal.gritsee.com/orders/699f38d79bff488f6d2437ae/station/67de0014bb6722e4e8c2a462/vt/671.305169","2026-02-25 17:03:18+00","2026-02-25 17:04:58+00",100
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/152.972789","2026-02-25 22:09:16+00","2026-02-25 22:09:57+00",41
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/172.020519","2026-02-25 22:10:09+00","2026-02-25 22:11:12+00",63
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/241.970328","2026-02-25 22:17:50+00","2026-02-25 22:18:29+00",39
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/258.062201","2026-02-25 22:18:52+00","2026-02-25 22:20:15+00",83
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/301.673815","2026-02-25 22:30:08+00","2026-02-25 22:32:28+00",140
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/380.875656","2026-02-25 22:36:04+00","2026-02-25 22:37:58+00",114
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/427.847884","2026-02-25 22:38:27+00","2026-02-25 22:38:55+00",28
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/485.519364","2026-02-25 22:42:26+00","2026-02-25 22:42:50+00",24
"2026-02-25","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/564.101291","2026-02-25 22:53:02+00","2026-02-25 22:54:01+00",59
"2026-02-25","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"699f8d3725d942e74fba63c5","https://portal.gritsee.com/orders/699f8d3725d942e74fba63c5/station/67de0014bb6722e4e8c2a462/vt/587.110969","2026-02-25 22:55:42+00","2026-02-25 23:01:06+00",324
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/5.014269","2026-02-26 18:04:32+00","2026-02-26 18:04:49+00",17
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/43.639468","2026-02-26 18:12:23+00","2026-02-26 18:14:07+00",104
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/102.946086","2026-02-26 18:23:45+00","2026-02-26 18:24:58+00",73
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/184.02065","2026-02-26 18:33:25+00","2026-02-26 18:35:05+00",100
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/238.242405","2026-02-26 18:35:35+00","2026-02-26 18:36:05+00",30
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/271.983816","2026-02-26 18:42:15+00","2026-02-26 18:43:13+00",58
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/289.207872","2026-02-26 18:43:47+00","2026-02-26 18:46:18+00",151
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/327.67251","2026-02-26 18:54:03+00","2026-02-26 18:54:32+00",29
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/356.899037","2026-02-26 18:57:19+00","2026-02-26 18:58:33+00",74
"2026-02-26","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0a676482ee488c6a58af8","https://portal.gritsee.com/orders/69a0a676482ee488c6a58af8/station/67de0014bb6722e4e8c2a462/vt/415.059647","2026-02-26 19:04:43+00","2026-02-26 19:05:01+00",18
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/85.300029","2026-02-27 00:08:16+00","2026-02-27 00:08:39+00",23
"2026-02-27","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/117.011941","2026-02-27 00:10:15+00","2026-02-27 00:12:01+00",106
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/238.492222","2026-02-27 00:26:34+00","2026-02-27 00:27:14+00",40
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/306.933201","2026-02-27 00:42:45+00","2026-02-27 00:43:37+00",52
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/335.221962","2026-02-27 00:45:44+00","2026-02-27 00:46:34+00",50
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/380.831979","2026-02-27 00:50:07+00","2026-02-27 00:51:33+00",86
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/448.866727","2026-02-27 00:54:38+00","2026-02-27 00:55:25+00",47
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/469.325371","2026-02-27 00:55:38+00","2026-02-27 00:56:22+00",44
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a0fad7b28688e719bc2e92","https://portal.gritsee.com/orders/69a0fad7b28688e719bc2e92/station/67de0014bb6722e4e8c2a462/vt/546.852277","2026-02-27 01:05:50+00","2026-02-27 01:07:14+00",84
"2026-02-27","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/11.762851","2026-02-27 17:05:34+00","2026-02-27 17:06:33+00",59
"2026-02-27","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/76.826294","2026-02-27 17:17:45+00","2026-02-27 17:18:24+00",39
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/107.351218","2026-02-27 17:20:45+00","2026-02-27 17:21:53+00",68
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/177.336847","2026-02-27 17:33:36+00","2026-02-27 17:34:14+00",38
"2026-02-27","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/220.201438","2026-02-27 17:35:10+00","2026-02-27 17:35:31+00",21
"2026-02-27","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/243.500796","2026-02-27 17:35:52+00","2026-02-27 17:36:06+00",14
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/292.12424","2026-02-27 17:42:53+00","2026-02-27 17:43:40+00",47
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/317.474202","2026-02-27 17:43:58+00","2026-02-27 17:45:58+00",120
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/349.832193","2026-02-27 17:47:30+00","2026-02-27 17:47:58+00",28
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/393.477942","2026-02-27 17:49:10+00","2026-02-27 17:49:52+00",42
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/415.273033","2026-02-27 17:50:02+00","2026-02-27 17:50:26+00",24
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/454.964348","2026-02-27 17:55:05+00","2026-02-27 17:56:58+00",113
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a1e9e86a89b5e5b0cb59ee","https://portal.gritsee.com/orders/69a1e9e86a89b5e5b0cb59ee/station/67de0014bb6722e4e8c2a462/vt/519.001393","2026-02-27 18:01:49+00","2026-02-27 18:05:25+00",216
"2026-02-27","Servicio al Cliente","Proceso de Cobro",False,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/25.438144","2026-02-27 21:59:15+00","2026-02-27 21:59:53+00",38
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/137.129315","2026-02-27 22:09:22+00","2026-02-27 22:10:44+00",82
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/172.717386","2026-02-27 22:10:50+00","2026-02-27 22:11:29+00",39
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/292.744378","2026-02-27 22:20:06+00","2026-02-27 22:23:23+00",197
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/401.713601","2026-02-27 22:26:10+00","2026-02-27 22:27:18+00",68
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/430.009105","2026-02-27 22:28:52+00","2026-02-27 22:30:35+00",103
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/469.800408","2026-02-27 22:35:50+00","2026-02-27 22:36:57+00",67
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/618.192951","2026-02-27 22:46:52+00","2026-02-27 22:47:48+00",56
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/671.532451","2026-02-27 22:53:12+00","2026-02-27 22:54:10+00",58
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/747.194464","2026-02-27 22:59:04+00","2026-02-27 22:59:45+00",41
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/783.011278","2026-02-27 23:00:02+00","2026-02-27 23:00:10+00",8
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/792.80503","2026-02-27 23:00:24+00","2026-02-27 23:00:32+00",8
"2026-02-27","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a230368b24e647057008aa","https://portal.gritsee.com/orders/69a230368b24e647057008aa/station/67de0014bb6722e4e8c2a462/vt/832.987294","2026-02-27 23:03:45+00","2026-02-27 23:04:17+00",32
"2026-02-28","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a33b684bc88ea925b6db27","https://portal.gritsee.com/orders/69a33b684bc88ea925b6db27/station/67de0014bb6722e4e8c2a462/vt/64.082402","2026-02-28 17:20:35+00","2026-02-28 17:21:26+00",51
"2026-02-28","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a33b684bc88ea925b6db27","https://portal.gritsee.com/orders/69a33b684bc88ea925b6db27/station/67de0014bb6722e4e8c2a462/vt/90.408555","2026-02-28 17:25:00+00","2026-02-28 17:31:28+00",388
"2026-02-28","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a33b684bc88ea925b6db27","https://portal.gritsee.com/orders/69a33b684bc88ea925b6db27/station/67de0014bb6722e4e8c2a462/vt/138.166378","2026-02-28 17:34:04+00","2026-02-28 17:35:17+00",73
"2026-02-28","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a33b684bc88ea925b6db27","https://portal.gritsee.com/orders/69a33b684bc88ea925b6db27/station/67de0014bb6722e4e8c2a462/vt/268.299201","2026-02-28 18:04:37+00","2026-02-28 18:04:59+00",22
"2026-02-28","Servicio al Cliente","Proceso de Cobro",True,"",NULL,NULL,"69a33b684bc88ea925b6db27","https://portal.gritsee.com/orders/69a33b684bc88ea925b6db27/station/67de0014bb6722e4e8c2a462/vt/291.355554","2026-02-28 18:05:22+00","2026-02-28 18:05:57+00",35
